AirlineID,Name,Country,Active
3794,Operadora de Transportes Aereos,Mexico,N
3795,Operadora de Veulos Ejectutivos,Mexico,N
3796,Operation Enduring Freedom,Canada,N
3797,Operational Aviation Services,Australia,N
3798,Orange Air Services,SierraLeone,N
3799,Orange Air Sierra Leone,SierraLeone,N
3800,Orange Aviation,Israel,N
3801,Orbit Express Airlines,Turkey,N
3802,Orca Air,Egypt,N
3803,Orebro Aviation,Sweden,N
3804,Orel State Air Enterprise,Russia,N
3805,Orenburg Airlines,Russia,Y
3806,Organizacion De Transportes Aereos,Mexico,N
3807,Organizacoes Mambra,Angola,N
3808,Orient Air,SyrianArabRepublic,N
3809,Orient Airlines,Sudan,N
3810,Orient Airways,Pakistan,N
3811,Orient Thai Airlines,Thailand,Y
3812,Oriental Air Bridge,Japan,N
3813,Oriental Airlines,Nigeria,N
3814,Origin Pacific Airways,NewZealand,Y
3815,Orion Air Charter,SouthAfrica,N
3816,Orion-x,Russia,N
3817,Orlan-2000,Kazakhstan,N
3818,Ornage Aircraft Leasing,Netherlands,N
3819,Orscom Tourist Installations Company,Egypt,N
3820,Osh Avia,Kyrgyzstan,N
3821,Ostend Air College,Belgium,N
3822,Ostfriesische Lufttransport,Germany,Y
3823,Oulun Tilauslento,Finland,N
3824,Our Airline,Nauru,N
3825,Out Of The Blue Air Safaris,SouthAfrica,N
3826,Overland Airways,Nigeria,Y
3827,Oxaero,UnitedKingdom,N
3828,Oxford Air Services,UnitedKingdom,N
3829,Oxley Aviation,Australia,N
3830,Ozark Air Lines,UnitedStates,N
3831,Ozjet Airlines,Australia,Y
3832,P & P Floss Pick Manufacturers,SouthAfrica,N
3833,PAC Air,UnitedStates,N
3834,PAN Air,Spain,Y
3835,PB Air,Thailand,Y
3836,PDQ Air Charter,UnitedStates,N
3837,PHH Aviation System,UnitedStates,N
3838,PLM Dollar Group,UnitedKingdom,N
3839,PLUNA,Uruguay,Y
3840,PMTair,Cambodia,Y
3841,PRT Aviation,Spain,N
3842,PSA Airlines,UnitedStates,N
3843,PTL Luftfahrtunternehemen,Germany,N
3844,Paccair,UnitedStates,N
3845,Pace Airlines,UnitedStates,N
3846,Pacific Air Boats,Canada,N
3847,Pacific Air Charter,UnitedStates,N
3848,Pacific Air Express,UnitedStates,N
3849,Pacific Air Transport,UnitedStates,N
3850,Jetstar Pacific,Vietnam,Y
3851,Pacific Alaska Airlines,UnitedStates,N
3852,Pacific Aviation (Australia),Australia,N
3853,Pacific Aviation (United States),UnitedStates,N
3854,Pacific Blue,NewZealand,N
3855,Pacific Coast Airlines,UnitedStates,N
3856,Pacific Coastal Airline,Canada,Y
3857,Pacific East Asia Cargo Airlines,Philippines,Y
3858,Pacific Flight Services,Singapore,N
3859,Pacific International Airlines,UnitedStates,N
3860,Pacific Island Aviation,UnitedStates,Y
3861,Pacific Jet,UnitedStates,N
3862,Pacific Pearl Airways,Philippines,N
3863,Pacific Rim Airways,Australia,N
3864,Pacific Southwest Airlines,UnitedStates,N
3865,Pacific Wings,UnitedStates,Y
3866,Pacificair,Philippines,N
3867,Pacificair Airlines,UnitedStates,N
3868,Package Express,UnitedStates,N
3869,Paisajes Espanoles,Spain,N
3870,Pak West Airlines,UnitedStates,N
3871,Pakistan International Airlines,Pakistan,Y
3872,Pakker Avio,Estonia,N
3873,Pal Aerolineas,Mexico,N
3874,Palau Asia Pacific Airlines,Palau,N
3875,Palau Trans Pacific Airline,Palau,N
3876,Palestinian Airlines,Egypt,N
3877,Palmer Aviation,UnitedKingdom,N
3878,Pamir Airways,Afghanistan,N
3879,Pan African Air Services,SierraLeone,N
3880,Pan African Airways,Kenya,N
3881,Pan Air,UnitedStates,N
3882,Pan Am Weather Systems,UnitedStates,N
3883,Pan Am World Airways,DominicanRepublic,N
3885,Pan American Airways,UnitedStates,N
3886,Pan American World Airways,UnitedStates,N
3887,Pan Europeenne Air Service,France,N
3888,Pan Havacilik Ve Ticaret,Turkey,N
3889,Pan Malaysian Air Transport,Malaysia,N
3890,Pan-Air,Mexico,N
3891,Panafrican Airways,IvoryCoast,N
3892,Panagra Airways,UnitedStates,N
3893,Panamedia,Spain,N
3894,Panavia,Panama,N
3895,Panh,Russia,N
3896,Pannon Air Service,Hungary,N
3897,Panorama,Spain,N
3898,Panorama Air Tour,UnitedStates,N
3899,Panorama Flight Service,UnitedStates,N
3900,Pantanal Linhas Aéreas,Brazil,N
3901,Papair Terminal,Haiti,N
3902,Paradise Airways,UnitedStates,N
3903,Paradise Island Airways,UnitedStates,N
3904,Paragon Air Express,UnitedStates,N
3905,Paragon Global Flight Support,UnitedKingdom,N
3906,Paramount Airlines,SierraLeone,N
3907,Paramount Airways,India,Y
3908,Parcel Express,UnitedStates,N
3909,Pariz Air,Iran,N
3910,Pars Aviation Service,Iran,N
3911,Parsa,Panama,N
3912,Parsons Airways Northern,Canada,N
3913,Pascan Aviation,Canada,N
3914,Passaredo Transportes Aereos,Brazil,Y
3915,Patria Cargas Aereas,Argentina,N
3916,Patriot Aviation Limited,UnitedKingdom,N
3917,Patterson Aviation Company,UnitedStates,N
3918,Pawan Hans,India,N
3919,Payam Air,Iran,N
3920,Peach Air,UnitedKingdom,N
3921,Pearl Air,Pakistan,N
3922,Pearl Air Services,Uganda,N
3923,Pearl Airways,Haiti,N
3924,Peau Vava%Gʻ%@u,Tonga,N
3925,Pecotox Air,Moldova,N
3926,Pegasus Airlines,Turkey,Y
3927,Pegasus Aviation,Greece,N
3928,Pegasus Hava Tasimaciligi,Turkey,N
3929,Pegasus Helicopters,Norway,N
3930,Pelican Air Services,SouthAfrica,N
3931,Pelican Express,UnitedStates,N
3932,Pelita Air Service,Indonesia,N
3933,Pem-Air,Canada,N
3934,Pen-Avia,UnitedKingdom,N
3935,Peninsula Airways,UnitedStates,Y
3936,Peninter Aerea,Mexico,N
3937,Penya De L'Aire,Spain,N
3938,Peran,Kazakhstan,N
3939,Perforadora Central,Mexico,N
3940,Perimeter Aviation,Canada,N
3941,Perm Airlines,Russia,N
3942,Personas Y Pasquetes Por Air,Mexico,N
3943,Peruvian Air Force,Peru,N
3944,Peruvian Navy,Peru,N
3945,Petroleos Mexicanos,Mexico,N
3946,Petroleum Helicopters,UnitedStates,N
3947,Petroleum Helicopters de Colombia,Colombia,N
3948,Petropavlovsk-Kamchatsk Air Enterprise,Russia,N
3949,Petty Transport,UnitedStates,N
3950,Phenix Aviation,France,N
3951,Phetchabun Airline,Thailand,N
3952,Philippine Airlines,Philippines,Y
3953,Philips Aviation Services,Netherlands,N
3954,Phillips Air,UnitedStates,N
3955,Phillips Alaska,UnitedStates,N
3956,Phillips Michigan City Flying Service,UnitedStates,N
3957,Phoebus Apollo Aviation,SouthAfrica,N
3958,Phoebus Apolloa Zambia,Zambia,N
3959,Phoenix Air Group,UnitedStates,N
3960,Phoenix Air Lines,Brazil,N
3961,Phoenix Air Service,Germany,N
3962,Phoenix Air Transport,UnitedStates,N
3963,Phoenix Airline Services,UnitedStates,N
3964,Phoenix Airways,Switzerland,N
3965,Phoenix Avia,Armenia,N
3966,Phoenix Aviation,Kyrgyzstan,N
3967,Phoenix Flight Operations,UnitedStates,N
3968,Phuket Air,Thailand,N
3969,Piedmont Airlines (1948-1989),UnitedStates,Y
3970,Pilatus Flugzeugwerke,Switzerland,N
3971,Pilatus PC-12 Center De Mexico,Mexico,N
3972,Pimichikamac Air,Canada,N
3973,Pineapple Air,Bahamas,N
3974,Pinframat,Angola,N
3975,Pinnacle Air Group,UnitedStates,N
3976,Pinnacle Airlines,UnitedStates,Y
3977,Pioneer Airlines,UnitedStates,N
3978,Pioneers Limited,Pakistan,N
3979,Pirinair Express,Spain,N
3980,Planar,Angola,N
3981,Planemaster Services,UnitedStates,N
3982,Planet Airways,UnitedStates,N
3983,Players Air,UnitedStates,N
3984,Ploizeihubschrauberstaffel Hamburg,Germany,N
3985,Plymouth School of Flying,UnitedKingdom,N
3986,Pocono Air Lines,UnitedStates,N
3987,Podilia-Avia,Ukraine,N
3988,Point Afrique Niger,Niger,N
3989,Point Airlines,Nigeria,N
3990,Pointair Burkina,BurkinaFaso,N
3991,Points of Call Airlines,Canada,N
3992,Polar Air Cargo,UnitedStates,N
3993,Polar Airlines de Mexico,Mexico,N
3994,Polestar Aviation,UnitedKingdom,N
3995,Polet,Russia,Y
3996,Police Aux Frontiers,France,N
3997,Police Aviation Services,UnitedKingdom,N
3998,Polish Air Force,Poland,N
3999,Polish Navy,Poland,N
4000,Polizeifliegerstaffel Nordrhein-Westfalen,Germany,N
4001,Polizeihibschrauberstaffel Neidersachsen,Germany,N
4002,Polizeihuberschrauberstaffel Sachsen-Anhalt,Germany,N
4003,Polizeihubschrafterstaffel Rheinland-Pfalz,Germany,N
4004,Polizeihubschrauberstaffel Baden-Wurtemberg,Germany,N
4005,Polizeihubschrauberstaffel Bayern,Germany,N
4006,Polizeihubschrauberstaffel Brandenburg,Germany,N
4007,Polizeihubschrauberstaffel Hessen,Germany,N
4008,Polizeihubschrauberstaffel Mecklenburg-Vorpommern,Germany,N
4009,Polizeihubschrauberstaffel Sachsen,Germany,N
4010,Polizeihubschrauberstaffel Thuringen,Germany,N
4011,Polo Aviation,UnitedKingdom,N
4012,Polynesian Air-Ways,UnitedStates,N
4013,Polynesian Airlines,Samoa,Y
4014,Polynesian Blue,NewZealand,N
4015,Polyot Sirena,Russia,N
4016,Pond Air Express,UnitedStates,N
4017,Pont International Airline Services,Suriname,N
4018,Pool Aviation,UnitedKingdom,N
4019,Port Townsend Airways,UnitedStates,N
4020,Porteadora De Cosola,Mexico,N
4021,Porter Airlines,Canada,Y
4022,Portugalia,Portugal,Y
4023,Portuguese Air Force,Portugal,N
4024,Portuguese Army,Portugal,N
4025,Portuguese Navy,Portugal,N
4026,Potomac Air,UnitedStates,Y
4027,Potosina Del Aire,Mexico,N
4028,Powell Air,Canada,N
4029,Prairie Flying Service,UnitedStates,N
4030,Pratt and Whitney Canada,Canada,N
4031,Precision Air,Tanzania,Y
4032,Precision Airlines,UnitedStates,N
4033,Premiair,Luxembourg,N
4034,Premiair Aviation Services,UnitedKingdom,N
4035,Premiair Fliyng Club,UnitedKingdom,N
4036,Premium Air Shuttle,Nigeria,N
4037,Premium Aviation,Germany,N
4038,Presidence Du Faso,BurkinaFaso,N
4039,Presidencia de La Republica de Guinea Ecuatorial,EquatorialGuinea,N
4040,President Airlines,Cambodia,N
4041,Presidential Aviation,UnitedStates,N
4042,Priester Aviation,UnitedStates,N
4043,Primair,Russia,N
4044,Primaris Airlines,UnitedStates,N
4045,Primas Courier,UnitedStates,N
4046,Primavia Limited,UnitedKingdom,N
4047,Prime Air,UnitedStates,N
4048,Prime Aviation,Kazakhstan,N
4049,Prince Edward Air,Canada,N
4050,Princely Jets,Pakistan,N
4052,Princeton Aviation Corporation,UnitedStates,N
4053,Priority Air Charter,UnitedStates,N
4054,Priority Air Transport,UnitedStates,N
4055,Priority Aviation Company,UnitedStates,N
4056,Privatair,Switzerland,Y
4057,Private Jet Expeditions,UnitedStates,N
4058,Private Jet Management,UnitedStates,N
4059,Private Wings Flugcharter,Germany,N
4060,Privilege Style L,Spain,N
4061,Pro Air,UnitedStates,N
4062,Pro Air Service,UnitedStates,N
4063,Probiz Guinee,Guinea,N
4064,Professional Express Courier Service,UnitedStates,N
4065,Professione VOlare,Italy,N
4066,Proflight Commuter Services,Zambia,Y
4067,Promotora Industria Totolapa,Mexico,N
4068,Propair,Canada,N
4069,Propflight Air Services,Zambia,N
4070,Propheter Aviation,UnitedStates,N
4071,Proteus Helicopteres,France,N
4072,Providence Airline,UnitedStates,N
4073,Providence Aviation Services,Pakistan,N
4074,Provincial Airlines,Canada,N
4075,Provincial Express,Canada,N
4076,Pskovavia,Russia,N
4077,Psudiklat Perhubungan Udara/PLP,Indonesia,N
4078,Ptarmigan Airways,Canada,N
4079,Publiservicios Aereos,Mexico,N
4080,Publivoo,Portugal,N
4081,Puerto Rico National Guard,UnitedStates,N
4082,Puerto Vallarta Taxi Aereo,Mexico,N
4083,Pulkovo Aircraft Services,Russia,N
4084,Puma Linhas Aereas,Brazil,N
4085,Puntavia Air Services,Djibouti,N
4086,Punto Fa,Spain,N
4087,Pyramid Air Lines,Egypt,N
4088,Qanot Sharq,Uzbekistan,N
4089,Qantas,Australia,Y
4090,Qatar Air Cargo,Qatar,N
4091,Qatar Airways,Qatar,Y
4092,Qatar Amiri Flight,Qatar,N
4093,Qeshm Air,Iran,N
4094,Quantex Environmental,Canada,N
4095,Quebec Government Air Service,Canada,N
4096,Queen Air,DominicanRepublic,N
4097,Quest Diagnostics,UnitedStates,N
4098,Quick Air Jet Charter,Germany,N
4099,Quick Airways Holland,Netherlands,N
4100,Quisqueya Airlines,Haiti,N
4101,Qurinea Air Service,Libya,N
4102,Qwest Commuter Corporation,UnitedStates,N
4103,Qwestair,Australia,N
4104,Qwila Air,SouthAfrica,N
4105,RA Jet Aeroservicios,Mexico,N
4106,RACSA,Guatemala,Y
4107,RAF Barkston Heath,UnitedKingdom,N
4108,Church Fenton Flying Training Unit,UnitedKingdom,N
4109,Coltishall Flying Training Unit,UnitedKingdom,N
4110,Coningsby Flying Training Unit,UnitedKingdom,N
4111,Cottesmore Flying Training Unit,UnitedKingdom,N
4112,Cranwell Flying Training Unit,UnitedKingdom,N
4113,Kinloss Flying Training Unit,UnitedKingdom,Y
4114,Leeming Flying Training Unit,UnitedKingdom,N
4115,RAF Leuchars,UnitedKingdom,N
4116,Linton-on-Ouse Flying Training Unit,UnitedKingdom,N
4117,Lossiemouth Flying Training Unit,UnitedKingdom,N
4118,Marham Flying Training Unit,UnitedKingdom,N
4119,Northwood Headquarters (RAF,UnitedKingdom,N
4120,RAF Scampton,UnitedKingdom,N
4121,RAF St Athan,UNitedKingdom,N
4122,RAF St Mawgan Search and Rescue,UnitedKingdom,N
4123,RAF Topcliffe Flying Training Unit,UnitedKingdom,N
4124,RAF Valley Flying Training Unit,UnitedKingdom,N
4125,RAF Valley SAR Training Unit,UnitedKingdom,N
4126,Waddington FTU,UnitedKingdom,N
4127,Wittering FTU,UnitedKingdom,N
4128,RAF-Avia,Latvia,N
4129,RAK Airways,UnitedArabEmirates,N
4130,RWL Luftfahrtgesellschaft,Germany,N
4131,Rabbit-Air,Switzerland,N
4132,Race Cargo Airlines,Ghana,N
4133,Rader Aviation,UnitedStates,N
4134,Radixx Solutions International,UnitedStates,N
4135,Raji Airlines,Pakistan,N
4136,Raleigh Flying Service,UnitedStates,N
4137,Ram Air Freight,UnitedStates,N
4138,Ram Aircraft Corporation,UnitedStates,N
4139,Ramp 66,UnitedStates,N
4140,Rangemile Limited,UnitedKingdom,N
4141,Raslan Air Service,Egypt,N
4142,Rath Aviaton,Austria,N
4143,Ratkhan Air,Kazakhstan,N
4144,Raven Air,UnitedKingdom,N
4145,Raven Air,UnitedStates,N
4146,Ray Aviation,Israel,N
4147,Raya Jet,Jordan,N
4148,Raytheon Aircraft Company,UnitedStates,N
4149,Raytheon Corporate Jets,UnitedKingdom,N
4150,Raytheon Travel Air,UnitedStates,N
4151,Real Aero Club De Baleares,Spain,N
4152,Real Aero Club de Reus-Costa Dorado,Spain,N
4153,Real Aeroclub De Ternerife,Spain,N
4154,Real Aviation,Ghana,N
4155,Rebus,Bulgaria,N
4156,Red Aviation,UnitedKingdom,N
4157,Red Baron Aviation,UnitedStates,N
4158,Red Devils Parachute Display Team,UnitedKingdom,N
4159,Red Sea Aviation,Egypt,N
4160,Red Sky Ventures,Namibia,N
4161,Red Star,UnitedArabEmirates,N
4162,Redhill Aviation,UnitedKingdom,N
4163,Reed Aviation,UnitedKingdom,N
4164,Reef Air,NewZealand,N
4165,Reem Air,Kyrgyzstan,N
4166,Reeve Aleutian Airways,UnitedStates,N
4167,Regal Bahamas International Airways,Bahamas,N
4168,Regency Airlines,UnitedStates,N
4169,Regent Air,Canada,N
4170,Regio Air,Germany,N
4171,Region Air,Canada,N
4172,Regional 1,Canada,N
4173,Regional Air,Mauritania,N
4174,Regional Air Express,Germany,N
4175,Regional Air Lines,Morocco,N
4176,Regional Air Services,Tanzania,N
4177,Regional Airlines,Morocco,Y
4178,Regional Express,Australia,Y
4179,Regional Geodata Air,Spain,N
4180,RegionsAir,UnitedStates,N
4181,Reliance Aviation,UnitedStates,N
4182,Reliant Airlines,UnitedStates,N
4183,Relief Transport Services,UnitedKingdom,N
4184,Renan,Moldova,N
4185,Reno Air,UnitedStates,N
4186,Renown Aviation,UnitedStates,N
4187,Republic Airlines,UnitedStates,Y
4188,Republic Express Airlines,Indonesia,Y
4189,Republicair,Mexico,N
4190,Resort Air,UnitedStates,N
4191,Rhoades Aviation,UnitedStates,N
4192,Riau Airlines,Indonesia,N
4193,Rich International Airways,UnitedStates,N
4194,Richards Aviation,UnitedStates,N
4195,Richardson's Airway,UnitedStates,N
4196,Richland Aviation,UnitedStates,N
4197,Rick Lucas Helicopters,NewZealand,N
4198,Rico Linhas A,Brazil,N
4199,Ridder Avia,Kazakhstan,N
4200,Riga Airclub,Latvia,N
4201,Rijnmond Air Services,Netherland,N
4202,Rikspolisstyrelsen,Sweden,N
4203,Rimrock Airlines,UnitedStates,N
4204,Rio Air Express,Brazil,N
4205,Rio Airways,UnitedStates,N
4206,Rio Grande Air,UnitedStates,N
4207,Rio Sul Servi,Brazil,N
4208,River Ministries Air Charter,SouthAfrica,N
4209,River State Government of Nigeria,Nigeria,N
4210,Rivne Universal Avia,Ukraine,N
4211,Roadair Lines,Canada,N
4212,Robinton Aero,DominicanRepublic,N
4213,Roblex Aviation,UnitedStates,N
4214,Rockwell Collins Avionics,UnitedStates,N
4215,Rocky Mountain Airlines,Canada,N
4216,Rocky Mountain Airways,UnitedStates,N
4217,Rocky Mountain Holdings,UnitedStates,N
4218,Rodze Air,Nigeria,N
4219,Rog-Air,Canada,N
4220,Rollright Aviation,UnitedKingdom,N
4221,Rolls-Royce Limited,UnitedKingdom,N
4222,Rolls-Royce plc,UnitedKingdom,N
4223,Romanian Air Force,Romania,N
4224,Romavia,Romania,N
4225,Ronso,Mexico,N
4226,Roraima Airways,Guyana,N
4227,Rosneft-Baltika,Russia,N
4228,Ross Aviation,UnitedStates,N
4229,Rossair,Australia,N
4230,Rossair,SouthAfrica,N
4231,Rossair Europe,Netherlands,N
4232,Rossiya,Russia,Y
4233,Roswell Airlines,UnitedStates,N
4234,Air Rarotonga,CookIslands,Y
4235,Rotatur,Brazil,N
4236,Rotormotion,UnitedKingdom,N
4237,Rotterdam Jet Center,Netherlands,N
4238,Rover Airways International,UnitedStates,N
4239,Rovos Air,SouthAfrica,N
4240,Royal Air Cargo,SouthAfrica,N
4241,Royal Air Force,UnitedKingdom,N
4242,Royal Air Force of Oman,Oman,N
4243,Royal Air Force,UnitedKingdom,N
4244,Royal Air Force,UnitedKingdom,N
4245,Royal Air Force,UnitedKingdom,N
4246,Royal Air Force,UnitedKingdom,N
4247,Royal Air Freight,UnitedStates,N
4248,Royal Air Maroc,Morocco,Y
4249,Royal Airlines,Pakistan,N
4250,Royal American Airways,UnitedStates,N
4251,Royal Aruban Airline,Aruba,N
4252,Royal Australian Air Force,Australia,N
4253,Royal Aviation Express,Canada,N
4254,Royal Bahrain Airlines,Bahrain,N
4255,Royal Brunei Airlines,Brunei,Y
4256,Royal Daisy Airlines,Uganda,N
4257,Royal Ghanaian Airlines,Ghana,N
4258,Royal Jet,UnitedArabEmirates,N
4259,Royal Jordanian,Jordan,Y
4260,Royal Jordanian Air Force,Jordan,N
4261,Royal Khmer Airlines,Cambodia,N
4262,Royal Malaysian Air Force,Malaysia,N
4263,Royal Navy,UnitedKingdom,N
4264,Royal Nepal Airlines,Nepal,Y
4265,Royal Netherland Navy,Netherlands,N
4266,Royal Netherlands Air Force,Netherlands,N
4267,Royal New Zealand Air Force,NewZealand,N
4268,Royal Norwegian Air Force,Norway,N
4269,Royal Oman Police,Oman,N
4270,Royal Phnom Penh Airways,Cambodia,Y
4271,Royal Rwanda Airlines,Rwanda,N
4272,Royal Saudi Air Force,SaudiArabia,N
4273,Royal Sky,Thailand,N
4274,Royal Swazi National Airways,Swaziland,N
4275,Royal Tongan Airlines,Tonga,N
4276,Royal West Airlines,UnitedStates,N
4277,Rubystar,Belarus,N
4278,Rumugu Air & Space Nigeria,Nigeria,N
4279,Rusaero,Russia,N
4280,Rusaero,Russia,N
4281,Rusair JSAC,Russia,N
4282,Rusich-T,Russia,N
4283,Rusline,Russia,Y
4284,Russian Aircraft Corporation-MiG,Russia,N
4285,Russian Federation Air Force,Russia,N
4286,Russian Sky Airlines,Russia,N
4287,Rusuertol,Russia,N
4288,Rutas Aereas,Venezuela,N
4289,Rutland Aviation,UnitedKingdom,N
4290,Rwanda Airlines,Rwanda,N
4291,Rwanda Airways,Rwanda,N
4292,Rwandair Express,Rwanda,Y
4293,Ryan Air Service,UnitedStates,N
4294,Ryan Air Services,UnitedStates,Y
4295,Ryan International Airlines,UnitedStates,Y
4296,Ryanair,Ireland,Y
4297,Ryazan State Air Enterprise,Russia,N
4298,Rynes Aviation,UnitedStates,N
4299,Régional,France,Y
4302,South Asian Airlines,Bangladesh,N
4303,State Air Company Berkut,Kazakhstan,N
4304,SATA International,Portugal,Y
4305,South African Airways,SouthAfrica,Y
4306,Sky Way Air,Kyrgyzstan,N
4307,SASCO Airlines,Sudan,N
4308,Republic of Singapore Air Force,Singapore,N
4309,SOS Flygambulans,Sweden,N
4310,Sayakhat Airlines,Kazakhstan,N
4311,Shaheen Air International,Pakistan,Y
4312,Golden Eagle Air Services (FAA),Canada,N
4313,Red Arrows Display Squadron,UnitedKingdom,N
4314,SAM Colombia,Colombia,N
4315,Servicios Aereos Nacionales (SAN),Ecuador,N
4316,Sahel Aviation Service,Mali,N
4317,Secretaria de Marina,Mexico,N
4318,Springbank Aviation,Canada,N
4319,Scandinavian Airlines System,Sweden,Y
4320,Samal Air,Kazakhstan,N
4321,Sham Wing Airlines,SyrianArabRepublic,N
4322,Sabah Air,Malaysia,N
4323,ScotAirways,UnitedKingdom,Y
4324,Swiss Air-Ambulance,Switzerland,N
4325,STA-MALI,Mali,N
4326,Steinman Aviation,UnitedStates,N
4327,Seven Bar Flying Service,UnitedStates,N
4328,Sabre Incorporated,UnitedStates,N
4329,S7 Airlines,Russia,Y
4330,Sobel Airlines of Ghana,Ghana,N
4331,Sky Bahamas,Bahamas,N
4332,Stabo Air,Zambia,N
4333,Smithkline Beacham Clinical Labs,UnitedStates,N
4334,Saber Aviation,UnitedStates,N
4335,Seaborne Airlines,UnitedStates,Y
4336,Saint Barth Commuter,France,N
4337,Star Air,Pakistan,N
4338,Scibe Airlift,DemocraticRepublicoftheCongo,N
4339,Spanish Air Force,Spain,N
4340,South Central Air,UnitedStates,N
4341,Seacoast Airlines,UnitedStates,N
4342,Scenic Airlines,UnitedStates,Y
