Country/Region,Date,Confirmed,Deaths,Recovered,Active
Dominican Republic,2020-03-20,72,2,0,70
Ecuador,2020-03-20,367,5,0,362
Egypt,2020-03-20,285,8,39,238
El Salvador,2020-03-20,1,0,0,1
Equatorial Guinea,2020-03-20,6,0,0,6
Eritrea,2020-03-20,0,0,0,0
Estonia,2020-03-20,283,0,1,282
Eswatini,2020-03-20,1,0,0,1
Ethiopia,2020-03-20,9,0,0,9
Fiji,2020-03-20,1,0,0,1
Finland,2020-03-20,450,0,10,440
France,2020-03-20,15,0,0,15
France,2020-03-20,11,0,0,11
France,2020-03-20,45,0,0,45
France,2020-03-20,6,0,0,6
France,2020-03-20,2,0,0,2
France,2020-03-20,28,0,0,28
France,2020-03-20,3,0,0,3
France,2020-03-20,4,0,0,4
France,2020-03-20,32,1,0,31
France,2020-03-20,12612,450,12,12150
Gabon,2020-03-20,3,1,0,2
Gambia,2020-03-20,1,0,0,1
Georgia,2020-03-20,43,0,1,42
Germany,2020-03-20,19848,67,180,19601
Ghana,2020-03-20,16,0,0,16
Greece,2020-03-20,495,6,19,470
Guatemala,2020-03-20,12,1,0,11
Guinea,2020-03-20,1,0,0,1
Guyana,2020-03-20,7,1,0,6
Haiti,2020-03-20,2,0,0,2
Holy See,2020-03-20,1,0,0,1
Honduras,2020-03-20,24,0,0,24
Hungary,2020-03-20,85,3,2,80
Iceland,2020-03-20,409,0,5,404
India,2020-03-20,244,5,20,219
Indonesia,2020-03-20,369,32,15,322
Iran,2020-03-20,19644,1433,6745,11466
Iraq,2020-03-20,208,17,49,142
Ireland,2020-03-20,683,3,5,675
Israel,2020-03-20,529,0,14,515
Italy,2020-03-20,47021,4032,4440,38549
Jamaica,2020-03-20,16,1,2,13
Japan,2020-03-20,1022,34,191,797
Jordan,2020-03-20,85,0,1,84
Kazakhstan,2020-03-20,49,3,0,46
Kenya,2020-03-20,7,0,0,7
South Korea,2020-03-20,8652,94,1540,7018
Kuwait,2020-03-20,159,0,18,141
Kyrgyzstan,2020-03-20,6,0,0,6
Latvia,2020-03-20,111,0,1,110
Lebanon,2020-03-20,163,4,4,155
Liberia,2020-03-20,2,0,0,2
Liechtenstein,2020-03-20,28,0,1,27
Lithuania,2020-03-20,49,0,1,48
Luxembourg,2020-03-20,484,4,0,480
Madagascar,2020-03-20,3,0,0,3
Malaysia,2020-03-20,1030,3,87,940
Maldives,2020-03-20,13,0,0,13
Malta,2020-03-20,64,0,2,62
Mauritania,2020-03-20,2,0,0,2
Mauritius,2020-03-20,12,0,0,12
Mexico,2020-03-20,203,2,4,197
Moldova,2020-03-20,66,1,1,64
Monaco,2020-03-20,11,0,0,11
Mongolia,2020-03-20,6,0,0,6
Montenegro,2020-03-20,14,0,0,14
Morocco,2020-03-20,77,3,1,73
Namibia,2020-03-20,3,0,0,3
Nepal,2020-03-20,1,0,1,0
Netherlands,2020-03-20,5,0,0,5
Netherlands,2020-03-20,3,1,0,2
Netherlands,2020-03-20,1,0,0,1
Netherlands,2020-03-20,2994,106,0,2888
New Zealand,2020-03-20,39,0,0,39
Nicaragua,2020-03-20,1,0,0,1
Niger,2020-03-20,1,0,0,1
Nigeria,2020-03-20,12,0,1,11
North Macedonia,2020-03-20,67,0,1,66
Norway,2020-03-20,1914,7,1,1906
Oman,2020-03-20,48,0,12,36
Pakistan,2020-03-20,730,3,13,714
Panama,2020-03-20,137,1,0,136
Papua New Guinea,2020-03-20,1,0,0,1
Paraguay,2020-03-20,13,0,0,13
Peru,2020-03-20,234,3,1,230
Philippines,2020-03-20,230,18,8,204
Poland,2020-03-20,425,5,1,419
Portugal,2020-03-20,1020,6,5,1009
Qatar,2020-03-20,470,0,10,460
Romania,2020-03-20,308,0,25,283
Russia,2020-03-20,253,1,9,243
Rwanda,2020-03-20,17,0,0,17
Saint Lucia,2020-03-20,2,0,0,2
Saint Vincent and the Grenadines,2020-03-20,1,0,0,1
San Marino,2020-03-20,144,14,4,126
Saudi Arabia,2020-03-20,344,0,8,336
Senegal,2020-03-20,38,0,2,36
Serbia,2020-03-20,135,1,1,133
Seychelles,2020-03-20,7,0,0,7
Singapore,2020-03-20,385,0,124,261
Slovakia,2020-03-20,137,1,0,136
Slovenia,2020-03-20,341,1,0,340
Somalia,2020-03-20,1,0,0,1
South Africa,2020-03-20,202,0,0,202
Spain,2020-03-20,20410,1043,1588,17779
Sri Lanka,2020-03-20,73,0,3,70
Sudan,2020-03-20,2,1,0,1
Suriname,2020-03-20,4,0,0,4
Sweden,2020-03-20,1639,16,0,1623
Switzerland,2020-03-20,5294,54,15,5225
Taiwan*,2020-03-20,135,2,26,107
Tanzania,2020-03-20,6,0,0,6
Thailand,2020-03-20,322,1,42,279
Togo,2020-03-20,9,0,1,8
Trinidad and Tobago,2020-03-20,9,0,0,9
Tunisia,2020-03-20,54,1,0,53
Turkey,2020-03-20,359,4,0,355
Uganda,2020-03-20,0,0,0,0
Ukraine,2020-03-20,29,3,0,26
United Arab Emirates,2020-03-20,140,2,31,107
United Kingdom,2020-03-20,2,0,0,2
United Kingdom,2020-03-20,3,1,0,2
United Kingdom,2020-03-20,14,0,0,14
United Kingdom,2020-03-20,10,0,2,8
United Kingdom,2020-03-20,1,0,0,1
United Kingdom,2020-03-20,1,0,0,1
United Kingdom,2020-03-20,7760,194,65,7501
Uruguay,2020-03-20,110,0,0,110
US,2020-03-20,19479,362,147,18970
Uzbekistan,2020-03-20,33,0,0,33
Venezuela,2020-03-20,42,0,0,42
Vietnam,2020-03-20,91,0,16,75
Zambia,2020-03-20,2,0,0,2
Zimbabwe,2020-03-20,1,0,0,1
Dominica,2020-03-20,0,0,0,0
Grenada,2020-03-20,0,0,0,0
Mozambique,2020-03-20,0,0,0,0
Syria,2020-03-20,0,0,0,0
Timor-Leste,2020-03-20,0,0,0,0
Belize,2020-03-20,0,0,0,0
Laos,2020-03-20,0,0,0,0
Libya,2020-03-20,0,0,0,0
West Bank and Gaza,2020-03-20,47,0,17,30
Guinea-Bissau,2020-03-20,0,0,0,0
Mali,2020-03-20,0,0,0,0
Saint Kitts and Nevis,2020-03-20,0,0,0,0
Canada,2020-03-20,0,0,0,0
Canada,2020-03-20,0,0,0,0
Kosovo,2020-03-20,0,0,0,0
Burma,2020-03-20,0,0,0,0
United Kingdom,2020-03-20,0,0,0,0
United Kingdom,2020-03-20,0,0,0,0
United Kingdom,2020-03-20,0,0,0,0
Botswana,2020-03-20,0,0,0,0
Burundi,2020-03-20,0,0,0,0
Sierra Leone,2020-03-20,0,0,0,0
Malawi,2020-03-20,0,0,0,0
United Kingdom,2020-03-20,0,0,0,0
France,2020-03-20,0,0,0,0
South Sudan,2020-03-20,0,0,0,0
Western Sahara,2020-03-20,0,0,0,0
Sao Tome and Principe,2020-03-20,0,0,0,0
Yemen,2020-03-20,0,0,0,0
Comoros,2020-03-20,0,0,0,0
Tajikistan,2020-03-20,0,0,0,0
Lesotho,2020-03-20,0,0,0,0
Afghanistan,2020-03-21,24,0,1,23
Albania,2020-03-21,76,2,2,72
Algeria,2020-03-21,139,15,32,92
Andorra,2020-03-21,88,0,1,87
Angola,2020-03-21,2,0,0,2
Antigua and Barbuda,2020-03-21,1,0,0,1
Argentina,2020-03-21,158,4,3,151
Armenia,2020-03-21,160,0,1,159
Australia,2020-03-21,9,0,0,9
Australia,2020-03-21,436,6,4,426
Australia,2020-03-21,3,0,0,3
Australia,2020-03-21,221,0,8,213
Australia,2020-03-21,67,0,3,64
Australia,2020-03-21,16,0,3,13
Australia,2020-03-21,229,0,8,221
Australia,2020-03-21,90,1,0,89
Austria,2020-03-21,2814,8,9,2797
Azerbaijan,2020-03-21,53,1,11,41
Bahamas,2020-03-21,4,0,0,4
Bahrain,2020-03-21,305,1,125,179
Bangladesh,2020-03-21,25,2,3,20
Barbados,2020-03-21,6,0,0,6
Belarus,2020-03-21,76,0,15,61
Belgium,2020-03-21,2815,67,263,2485
Benin,2020-03-21,2,0,0,2
Bhutan,2020-03-21,2,0,0,2
Bolivia,2020-03-21,19,0,0,19
Bosnia and Herzegovina,2020-03-21,93,1,2,90
Brazil,2020-03-21,1021,15,2,1004
Brunei,2020-03-21,83,0,2,81
Bulgaria,2020-03-21,163,3,3,157
Burkina Faso,2020-03-21,64,2,5,57
Cabo Verde,2020-03-21,3,0,0,3
Cambodia,2020-03-21,53,0,1,52
Cameroon,2020-03-21,27,0,0,27
Canada,2020-03-21,195,1,0,194
Canada,2020-03-21,424,10,0,414
Canada,2020-03-21,18,0,0,18
Canada,2020-03-21,17,0,0,17
Canada,2020-03-21,6,0,0,6
Canada,2020-03-21,21,0,0,21
Canada,2020-03-21,377,3,0,374
Canada,2020-03-21,2,0,0,2
Canada,2020-03-21,181,5,0,176
Canada,2020-03-21,26,0,0,26
Central African Republic,2020-03-21,3,0,0,3
Chad,2020-03-21,1,0,0,1
Chile,2020-03-21,592,0,6,586
China,2020-03-21,990,6,984,0
China,2020-03-21,504,8,396,100
China,2020-03-21,576,6,570,0
China,2020-03-21,303,1,295,7
China,2020-03-21,134,2,113,19
China,2020-03-21,1400,8,1325,67
China,2020-03-21,254,2,250,2
China,2020-03-21,146,2,144,0
China,2020-03-21,168,6,161,1
China,2020-03-21,318,6,0,312
China,2020-03-21,484,13,463,8
China,2020-03-21,1273,22,0,1251
China,2020-03-21,273,4,98,171
China,2020-03-21,67800,3139,58946,5715
China,2020-03-21,1018,4,1014,0
China,2020-03-21,75,1,74,0
China,2020-03-21,631,0,631,0
China,2020-03-21,935,1,934,0
China,2020-03-21,93,1,92,0
China,2020-03-21,126,2,122,2
China,2020-03-21,18,0,10,8
China,2020-03-21,75,0,75,0
China,2020-03-21,18,0,18,0
China,2020-03-21,248,3,239,6
China,2020-03-21,764,7,749,8
China,2020-03-21,380,3,327,50
China,2020-03-21,133,0,133,0
China,2020-03-21,542,3,536,3
China,2020-03-21,137,3,133,1
China,2020-03-21,1,0,1,0
China,2020-03-21,76,3,73,0
China,2020-03-21,176,2,172,2
China,2020-03-21,1236,1,1219,16
Colombia,2020-03-21,196,0,1,195
Congo (Brazzaville),2020-03-21,3,0,0,3
Congo (Kinshasa),2020-03-21,23,1,0,22
Costa Rica,2020-03-21,117,2,2,113
Cote d'Ivoire,2020-03-21,14,0,1,13
Croatia,2020-03-21,206,1,5,200
Cuba,2020-03-21,21,1,0,20
Cyprus,2020-03-21,84,0,0,84
Czechia,2020-03-21,995,0,6,989
Denmark,2020-03-21,92,0,0,92
Greenland,2020-03-21,2,0,0,2
Denmark,2020-03-21,1326,13,1,1312
Djibouti,2020-03-21,1,0,0,1
Dominican Republic,2020-03-21,112,2,0,110
Ecuador,2020-03-21,506,7,3,496
Egypt,2020-03-21,294,10,41,243
El Salvador,2020-03-21,3,0,0,3
Equatorial Guinea,2020-03-21,6,0,0,6
Eritrea,2020-03-21,1,0,0,1
Estonia,2020-03-21,306,0,1,305
Eswatini,2020-03-21,1,0,0,1
Ethiopia,2020-03-21,9,0,0,9
Fiji,2020-03-21,1,0,0,1
Finland,2020-03-21,523,1,10,512
France,2020-03-21,18,0,0,18
France,2020-03-21,15,0,0,15
France,2020-03-21,53,0,0,53
France,2020-03-21,7,0,0,7
France,2020-03-21,4,0,0,4
France,2020-03-21,45,0,0,45
France,2020-03-21,3,0,0,3
France,2020-03-21,4,0,0,4
France,2020-03-21,32,1,0,31
France,2020-03-21,14282,562,12,13708
Gabon,2020-03-21,4,1,0,3
Gambia,2020-03-21,1,0,0,1
Georgia,2020-03-21,49,0,1,48
Germany,2020-03-21,22213,84,233,21896
Ghana,2020-03-21,19,1,0,18
Greece,2020-03-21,530,13,19,498
Guatemala,2020-03-21,17,1,0,16
Guinea,2020-03-21,2,0,0,2
Guyana,2020-03-21,7,1,0,6
Haiti,2020-03-21,2,0,0,2
Holy See,2020-03-21,1,0,0,1
Honduras,2020-03-21,24,0,0,24
Hungary,2020-03-21,103,4,7,92
Iceland,2020-03-21,473,1,22,450
India,2020-03-21,330,4,23,303
Indonesia,2020-03-21,450,38,15,397
Iran,2020-03-21,20610,1556,7635,11419
Iraq,2020-03-21,214,17,51,146
Ireland,2020-03-21,785,3,5,777
Israel,2020-03-21,712,1,36,675
Italy,2020-03-21,53578,4825,6072,42681
Jamaica,2020-03-21,16,1,2,13
Japan,2020-03-21,1059,36,232,791
Jordan,2020-03-21,85,0,1,84
Kazakhstan,2020-03-21,53,0,0,53
Kenya,2020-03-21,7,0,0,7
South Korea,2020-03-21,8799,102,1540,7157
Kuwait,2020-03-21,176,0,27,149
Kyrgyzstan,2020-03-21,14,0,0,14
Latvia,2020-03-21,124,0,1,123
Lebanon,2020-03-21,187,4,4,179
Liberia,2020-03-21,3,0,0,3
Liechtenstein,2020-03-21,37,0,4,33
Lithuania,2020-03-21,83,1,1,81
Luxembourg,2020-03-21,670,8,0,662
Madagascar,2020-03-21,3,0,0,3
Malaysia,2020-03-21,1183,4,114,1065
Maldives,2020-03-21,13,0,0,13
Malta,2020-03-21,73,0,2,71
Mauritania,2020-03-21,2,0,0,2
Mauritius,2020-03-21,14,1,0,13
Mexico,2020-03-21,251,2,4,245
Moldova,2020-03-21,80,1,1,78
Monaco,2020-03-21,11,0,0,11
Mongolia,2020-03-21,10,0,0,10
Montenegro,2020-03-21,14,0,0,14
Morocco,2020-03-21,96,3,3,90
Namibia,2020-03-21,3,0,0,3
Nepal,2020-03-21,1,0,1,0
Netherlands,2020-03-21,5,0,0,5
Netherlands,2020-03-21,3,1,0,2
Netherlands,2020-03-21,1,0,0,1
Netherlands,2020-03-21,3631,136,0,3495
New Zealand,2020-03-21,52,0,0,52
Nicaragua,2020-03-21,2,0,0,2
Niger,2020-03-21,1,0,0,1
Nigeria,2020-03-21,22,0,1,21
North Macedonia,2020-03-21,85,0,1,84
Norway,2020-03-21,2118,7,1,2110
Oman,2020-03-21,52,0,12,40
Pakistan,2020-03-21,776,5,5,766
Panama,2020-03-21,200,1,0,199
Papua New Guinea,2020-03-21,1,0,0,1
Paraguay,2020-03-21,18,1,0,17
Peru,2020-03-21,318,5,1,312
Philippines,2020-03-21,307,19,13,275
Poland,2020-03-21,536,5,1,530
Portugal,2020-03-21,1280,12,5,1263
Qatar,2020-03-21,481,0,27,454
Romania,2020-03-21,367,0,52,315
Russia,2020-03-21,306,1,12,293
Rwanda,2020-03-21,17,0,0,17
Saint Lucia,2020-03-21,2,0,0,2
Saint Vincent and the Grenadines,2020-03-21,1,0,0,1
San Marino,2020-03-21,144,20,4,120
Saudi Arabia,2020-03-21,392,0,16,376
Senegal,2020-03-21,47,0,5,42
Serbia,2020-03-21,171,1,1,169
Seychelles,2020-03-21,7,0,0,7
Singapore,2020-03-21,432,2,140,290
Slovakia,2020-03-21,178,1,0,177
Slovenia,2020-03-21,383,1,0,382
Somalia,2020-03-21,1,0,0,1
South Africa,2020-03-21,240,0,0,240
Spain,2020-03-21,25374,1375,2125,21874
Sri Lanka,2020-03-21,77,0,1,76
Sudan,2020-03-21,2,1,0,1
Suriname,2020-03-21,4,0,0,4
Sweden,2020-03-21,1763,20,0,1743
Switzerland,2020-03-21,6575,75,15,6485
Taiwan*,2020-03-21,153,2,28,123
Tanzania,2020-03-21,6,0,0,6
Thailand,2020-03-21,411,1,42,368
Togo,2020-03-21,16,0,1,15
Trinidad and Tobago,2020-03-21,49,0,1,48
Tunisia,2020-03-21,60,1,0,59
Turkey,2020-03-21,670,9,0,661
Uganda,2020-03-21,1,0,0,1
Ukraine,2020-03-21,47,3,1,43
United Arab Emirates,2020-03-21,153,2,38,113
United Kingdom,2020-03-21,2,0,0,2
United Kingdom,2020-03-21,3,1,0,2
United Kingdom,2020-03-21,32,0,0,32
United Kingdom,2020-03-21,10,0,2,8
United Kingdom,2020-03-21,1,0,0,1
United Kingdom,2020-03-21,1,0,0,1
United Kingdom,2020-03-21,8957,250,65,8642
Uruguay,2020-03-21,135,0,0,135
US,2020-03-21,25825,456,176,25193
Uzbekistan,2020-03-21,43,0,0,43
Venezuela,2020-03-21,70,0,0,70
Vietnam,2020-03-21,94,0,17,77
Zambia,2020-03-21,2,0,0,2
Zimbabwe,2020-03-21,3,0,0,3
Dominica,2020-03-21,0,0,0,0
Grenada,2020-03-21,0,0,0,0
Mozambique,2020-03-21,0,0,0,0
Syria,2020-03-21,0,0,0,0
Timor-Leste,2020-03-21,0,0,0,0
Belize,2020-03-21,0,0,0,0
Laos,2020-03-21,0,0,0,0
Libya,2020-03-21,0,0,0,0
West Bank and Gaza,2020-03-21,48,0,17,31
Guinea-Bissau,2020-03-21,0,0,0,0
Mali,2020-03-21,0,0,0,0
Saint Kitts and Nevis,2020-03-21,0,0,0,0
Canada,2020-03-21,0,0,0,0
Canada,2020-03-21,0,0,0,0
Kosovo,2020-03-21,0,0,0,0
Burma,2020-03-21,0,0,0,0
United Kingdom,2020-03-21,0,0,0,0
United Kingdom,2020-03-21,0,0,0,0
United Kingdom,2020-03-21,0,0,0,0
Botswana,2020-03-21,0,0,0,0
Burundi,2020-03-21,0,0,0,0
Sierra Leone,2020-03-21,0,0,0,0
Malawi,2020-03-21,0,0,0,0
United Kingdom,2020-03-21,0,0,0,0
France,2020-03-21,0,0,0,0
South Sudan,2020-03-21,0,0,0,0
Western Sahara,2020-03-21,0,0,0,0
Sao Tome and Principe,2020-03-21,0,0,0,0
Yemen,2020-03-21,0,0,0,0
Comoros,2020-03-21,0,0,0,0
Tajikistan,2020-03-21,0,0,0,0
Lesotho,2020-03-21,0,0,0,0
Afghanistan,2020-03-22,40,1,1,38
Albania,2020-03-22,89,2,2,85
Algeria,2020-03-22,201,17,65,119
Andorra,2020-03-22,113,1,1,111
Angola,2020-03-22,2,0,0,2
Antigua and Barbuda,2020-03-22,1,0,0,1
Argentina,2020-03-22,266,4,3,259
Armenia,2020-03-22,194,0,2,192
Australia,2020-03-22,19,0,0,19
Australia,2020-03-22,669,6,4,659
Australia,2020-03-22,5,0,0,5
Australia,2020-03-22,259,0,8,251
Australia,2020-03-22,100,0,3,97
Australia,2020-03-22,22,0,3,19
Australia,2020-03-22,355,0,70,285
Australia,2020-03-22,120,1,0,119
Austria,2020-03-22,3582,16,9,3557
Azerbaijan,2020-03-22,65,1,10,54
Bahamas,2020-03-22,4,0,0,4
Bahrain,2020-03-22,334,2,149,183
Bangladesh,2020-03-22,27,2,3,22
Barbados,2020-03-22,14,0,0,14
Belarus,2020-03-22,76,0,15,61
Belgium,2020-03-22,3401,75,263,3063
Benin,2020-03-22,2,0,0,2
Bhutan,2020-03-22,2,0,0,2
Bolivia,2020-03-22,24,0,0,24
Bosnia and Herzegovina,2020-03-22,126,1,2,123
Brazil,2020-03-22,1546,25,2,1519
Brunei,2020-03-22,88,0,2,86
Bulgaria,2020-03-22,187,3,3,181
Burkina Faso,2020-03-22,75,4,5,66
Cabo Verde,2020-03-22,3,0,0,3
Cambodia,2020-03-22,84,0,1,83
Cameroon,2020-03-22,40,0,0,40
Canada,2020-03-22,259,1,0,258
Canada,2020-03-22,424,10,0,414
Canada,2020-03-22,20,0,0,20
Canada,2020-03-22,17,0,0,17
Canada,2020-03-22,9,0,0,9
Canada,2020-03-22,28,0,0,28
Canada,2020-03-22,425,5,0,420
Canada,2020-03-22,3,0,0,3
Canada,2020-03-22,219,4,0,215
Canada,2020-03-22,52,0,0,52
Central African Republic,2020-03-22,3,0,0,3
Chad,2020-03-22,1,0,0,1
Chile,2020-03-22,687,1,8,678
China,2020-03-22,990,6,984,0
China,2020-03-22,522,8,400,114
China,2020-03-22,577,6,570,1
China,2020-03-22,313,1,295,17
China,2020-03-22,136,2,114,20
China,2020-03-22,1413,8,1329,76
China,2020-03-22,254,2,250,2
China,2020-03-22,146,2,144,0
China,2020-03-22,168,6,161,1
China,2020-03-22,319,6,0,313
China,2020-03-22,484,13,466,5
China,2020-03-22,1274,22,0,1252
China,2020-03-22,317,4,100,213
China,2020-03-22,67800,3153,59433,5214
China,2020-03-22,1018,4,1014,0
China,2020-03-22,75,1,74,0
China,2020-03-22,633,0,631,2
China,2020-03-22,936,1,934,1
China,2020-03-22,93,1,92,0
China,2020-03-22,127,2,124,1
China,2020-03-22,24,0,10,14
China,2020-03-22,75,0,75,0
China,2020-03-22,18,0,18,0
China,2020-03-22,248,3,239,6
China,2020-03-22,767,7,750,10
China,2020-03-22,404,4,328,72
China,2020-03-22,133,0,133,0
China,2020-03-22,543,3,536,4
China,2020-03-22,137,3,133,1
China,2020-03-22,1,0,1,0
China,2020-03-22,76,3,73,0
China,2020-03-22,176,2,172,2
China,2020-03-22,1238,1,1219,18
Colombia,2020-03-22,231,2,3,226
Congo (Brazzaville),2020-03-22,3,0,0,3
Congo (Kinshasa),2020-03-22,30,1,0,29
Costa Rica,2020-03-22,134,2,2,130
Cote d'Ivoire,2020-03-22,14,0,1,13
Croatia,2020-03-22,254,1,5,248
Cuba,2020-03-22,35,1,0,34
Cyprus,2020-03-22,95,1,3,91
Czechia,2020-03-22,1120,1,6,1113
Denmark,2020-03-22,115,0,0,115
Greenland,2020-03-22,4,0,0,4
Denmark,2020-03-22,1395,13,1,1381
Djibouti,2020-03-22,1,0,0,1
Dominican Republic,2020-03-22,202,3,0,199
Ecuador,2020-03-22,789,14,3,772
Egypt,2020-03-22,327,14,56,257
El Salvador,2020-03-22,3,0,0,3
Equatorial Guinea,2020-03-22,6,0,0,6
Eritrea,2020-03-22,1,0,0,1
Estonia,2020-03-22,326,0,2,324
Eswatini,2020-03-22,4,0,0,4
Ethiopia,2020-03-22,11,0,4,7
Fiji,2020-03-22,2,0,0,2
Finland,2020-03-22,626,1,10,615
France,2020-03-22,18,0,6,12
France,2020-03-22,18,0,0,18
France,2020-03-22,58,1,0,57
France,2020-03-22,11,0,0,11
France,2020-03-22,4,0,0,4
France,2020-03-22,64,0,0,64
France,2020-03-22,3,0,0,3
France,2020-03-22,5,0,0,5
France,2020-03-22,44,1,0,43
France,2020-03-22,16018,674,2200,13144
Gabon,2020-03-22,5,1,0,4
Gambia,2020-03-22,1,0,0,1
Georgia,2020-03-22,54,0,3,51
Germany,2020-03-22,24873,94,266,24513
Ghana,2020-03-22,23,1,0,22
Greece,2020-03-22,624,15,19,590
Guatemala,2020-03-22,19,1,0,18
Guinea,2020-03-22,2,0,0,2
Guyana,2020-03-22,19,1,0,18
Haiti,2020-03-22,2,0,0,2
Holy See,2020-03-22,1,0,0,1
Honduras,2020-03-22,26,0,0,26
Hungary,2020-03-22,131,6,16,109
Iceland,2020-03-22,568,1,36,531
India,2020-03-22,396,7,27,362
Indonesia,2020-03-22,514,48,29,437
Iran,2020-03-22,21638,1685,7931,12022
Iraq,2020-03-22,233,20,57,156
Ireland,2020-03-22,906,4,5,897
Israel,2020-03-22,883,1,37,845
Italy,2020-03-22,59138,5476,7024,46638
Jamaica,2020-03-22,19,1,2,16
Japan,2020-03-22,1104,40,235,829
Jordan,2020-03-22,112,0,1,111
Kazakhstan,2020-03-22,60,0,0,60
Kenya,2020-03-22,15,0,0,15
South Korea,2020-03-22,8961,111,2909,5941
Kuwait,2020-03-22,188,0,27,161
Kyrgyzstan,2020-03-22,14,0,0,14
Latvia,2020-03-22,139,0,1,138
Lebanon,2020-03-22,248,4,8,236
Liberia,2020-03-22,3,0,0,3
Liechtenstein,2020-03-22,37,0,4,33
Lithuania,2020-03-22,143,1,1,141
Luxembourg,2020-03-22,798,8,6,784
Madagascar,2020-03-22,3,0,0,3
Malaysia,2020-03-22,1306,10,139,1157
Maldives,2020-03-22,13,0,0,13
Malta,2020-03-22,90,0,2,88
Mauritania,2020-03-22,2,0,0,2
Mauritius,2020-03-22,28,2,0,26
Mexico,2020-03-22,316,3,4,309
Moldova,2020-03-22,94,1,1,92
Monaco,2020-03-22,23,0,1,22
Mongolia,2020-03-22,10,0,0,10
Montenegro,2020-03-22,21,0,0,21
Morocco,2020-03-22,115,4,3,108
Namibia,2020-03-22,3,0,0,3
Nepal,2020-03-22,1,0,1,0
Netherlands,2020-03-22,9,0,0,9
Netherlands,2020-03-22,3,1,0,2
Netherlands,2020-03-22,1,0,0,1
Netherlands,2020-03-22,4204,179,0,4025
New Zealand,2020-03-22,102,0,0,102
Nicaragua,2020-03-22,2,0,0,2
Niger,2020-03-22,2,0,0,2
Nigeria,2020-03-22,30,0,2,28
North Macedonia,2020-03-22,115,1,1,113
Norway,2020-03-22,2385,7,1,2377
Oman,2020-03-22,55,0,17,38
Pakistan,2020-03-22,875,6,5,864
Panama,2020-03-22,313,3,0,310
Papua New Guinea,2020-03-22,1,0,0,1
Paraguay,2020-03-22,22,1,0,21
Peru,2020-03-22,363,5,1,357
Philippines,2020-03-22,380,25,17,338
Poland,2020-03-22,634,7,1,626
Portugal,2020-03-22,1600,14,5,1581
Qatar,2020-03-22,494,0,33,461
Romania,2020-03-22,433,3,64,366
Russia,2020-03-22,367,1,16,350
Rwanda,2020-03-22,19,0,0,19
Saint Lucia,2020-03-22,2,0,0,2
Saint Vincent and the Grenadines,2020-03-22,1,0,0,1
San Marino,2020-03-22,175,20,4,151
Saudi Arabia,2020-03-22,511,0,16,495
Senegal,2020-03-22,67,0,5,62
Serbia,2020-03-22,222,2,1,219
Seychelles,2020-03-22,7,0,0,7
Singapore,2020-03-22,455,2,144,309
Slovakia,2020-03-22,185,0,7,178
Slovenia,2020-03-22,414,2,0,412
Somalia,2020-03-22,1,0,0,1
South Africa,2020-03-22,274,0,0,274
Spain,2020-03-22,28768,1772,2575,24421
Sri Lanka,2020-03-22,82,0,3,79
Sudan,2020-03-22,2,1,0,1
Suriname,2020-03-22,5,0,0,5
Sweden,2020-03-22,1934,21,0,1913
Switzerland,2020-03-22,7474,98,131,7245
Taiwan*,2020-03-22,169,2,28,139
Tanzania,2020-03-22,12,0,0,12
Thailand,2020-03-22,599,1,44,554
Togo,2020-03-22,16,0,1,15
Trinidad and Tobago,2020-03-22,50,0,1,49
Tunisia,2020-03-22,75,3,1,71
Turkey,2020-03-22,1236,30,0,1206
Uganda,2020-03-22,1,0,0,1
Ukraine,2020-03-22,73,3,1,69
United Arab Emirates,2020-03-22,153,2,38,113
United Kingdom,2020-03-22,6,0,0,6
United Kingdom,2020-03-22,3,1,0,2
United Kingdom,2020-03-22,32,0,0,32
United Kingdom,2020-03-22,15,0,2,13
United Kingdom,2020-03-22,5,0,0,5
United Kingdom,2020-03-22,1,0,0,1
United Kingdom,2020-03-22,10333,285,65,9983
Uruguay,2020-03-22,158,0,0,158
US,2020-03-22,33761,601,178,32982
Uzbekistan,2020-03-22,43,0,0,43
Venezuela,2020-03-22,70,0,15,55
Vietnam,2020-03-22,113,0,17,96
Zambia,2020-03-22,3,0,0,3
Zimbabwe,2020-03-22,3,0,0,3
Dominica,2020-03-22,1,0,0,1
Grenada,2020-03-22,1,0,0,1
Mozambique,2020-03-22,1,0,0,1
Syria,2020-03-22,1,0,0,1
Timor-Leste,2020-03-22,1,0,0,1
Belize,2020-03-22,0,0,0,0
Laos,2020-03-22,0,0,0,0
Libya,2020-03-22,0,0,0,0
West Bank and Gaza,2020-03-22,52,0,17,35
Guinea-Bissau,2020-03-22,0,0,0,0
Mali,2020-03-22,0,0,0,0
Saint Kitts and Nevis,2020-03-22,0,0,0,0
Canada,2020-03-22,0,0,0,0
Canada,2020-03-22,0,0,0,0
Kosovo,2020-03-22,0,0,0,0
Burma,2020-03-22,0,0,0,0
United Kingdom,2020-03-22,0,0,0,0
United Kingdom,2020-03-22,0,0,0,0
United Kingdom,2020-03-22,0,0,0,0
Botswana,2020-03-22,0,0,0,0
Burundi,2020-03-22,0,0,0,0
Sierra Leone,2020-03-22,0,0,0,0
Malawi,2020-03-22,0,0,0,0
United Kingdom,2020-03-22,0,0,0,0
France,2020-03-22,0,0,0,0
South Sudan,2020-03-22,0,0,0,0
